period,segment,reported_segment_label,sales_usd,operating_profit_usd,operating_margin_pct,filing_period,filing_date,source_url,source_path,source_sha256,table_index,reported_basis,history_authority,original_sales_usd,original_operating_profit_usd,sales_revision_usd,operating_profit_revision_usd,material_scope_revision
2023Q2,newport_news_shipbuilding,Newport News,1509000000.0,95000000.0,6.295559973492379,2024Q2,2024-08-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000034/hii2024q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-08-01_0001501585-24-000034_EX-99.1_hii2024q2earningsrelease.htm,ede2a686eb16d1cf047a45f1020ddffb3198e88c028e9661bdeee77263f4432b,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1509000000.0,95000000.0,0.0,0.0,False
2023Q3,ingalls_shipbuilding,Ingalls,711000000.0,73000000.0,10.267229254571026,2024Q3,2024-10-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000040/hii2024q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-10-31_0001501585-24-000040_EX-99.1_hii2024q3earningsrelease.htm,211594c1978545ed97c7efa4cb8d6b48cf159807a3b8e2b0a2a6d3a1f345d871,11,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,711000000.0,73000000.0,0.0,0.0,False
2023Q3,mission_technologies,Mission Technologies,685000000.0,24000000.0,3.5036496350364965,2024Q3,2024-10-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000040/hii2024q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-10-31_0001501585-24-000040_EX-99.1_hii2024q3earningsrelease.htm,211594c1978545ed97c7efa4cb8d6b48cf159807a3b8e2b0a2a6d3a1f345d871,11,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,685000000.0,24000000.0,0.0,0.0,False
2023Q3,newport_news_shipbuilding,Newport News,1453000000.0,90000000.0,6.194081211286993,2024Q3,2024-10-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158524000040/hii2024q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2024-10-31_0001501585-24-000040_EX-99.1_hii2024q3earningsrelease.htm,211594c1978545ed97c7efa4cb8d6b48cf159807a3b8e2b0a2a6d3a1f345d871,11,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1453000000.0,90000000.0,0.0,0.0,False
2023Q4,ingalls_shipbuilding,Ingalls,800000000.0,169000000.0,21.125,2024Q4,2025-02-06,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000004/hii2024q4earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-02-06_0001501585-25-000004_EX-99.1_hii2024q4earningsrelease.htm,0561dd5b76aacefca396e29d14e37366ce07a54b0e9a7bc4241dd8e9dcfd179f,10,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,800000000.0,169000000.0,0.0,0.0,False
2023Q4,mission_technologies,Mission Technologies,745000000.0,51000000.0,6.845637583892618,2024Q4,2025-02-06,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000004/hii2024q4earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-02-06_0001501585-25-000004_EX-99.1_hii2024q4earningsrelease.htm,0561dd5b76aacefca396e29d14e37366ce07a54b0e9a7bc4241dd8e9dcfd179f,10,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,745000000.0,51000000.0,0.0,0.0,False
2023Q4,newport_news_shipbuilding,Newport News,1665000000.0,110000000.0,6.606606606606606,2024Q4,2025-02-06,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000004/hii2024q4earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-02-06_0001501585-25-000004_EX-99.1_hii2024q4earningsrelease.htm,0561dd5b76aacefca396e29d14e37366ce07a54b0e9a7bc4241dd8e9dcfd179f,10,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1665000000.0,110000000.0,0.0,0.0,False
2024Q1,ingalls_shipbuilding,Ingalls,655000000.0,60000000.0,9.16030534351145,2025Q1,2025-05-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000035/hii2025q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-05-01_0001501585-25-000035_EX-99.1_hii2025q1earningsrelease.htm,e49b548d3cfb0cd12acee825dcf2fa95b6cc81929197a986c3ac0461dd0cb785,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,655000000.0,60000000.0,0.0,0.0,False
2024Q1,mission_technologies,Mission Technologies,750000000.0,28000000.0,3.733333333333334,2025Q1,2025-05-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000035/hii2025q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-05-01_0001501585-25-000035_EX-99.1_hii2025q1earningsrelease.htm,e49b548d3cfb0cd12acee825dcf2fa95b6cc81929197a986c3ac0461dd0cb785,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,750000000.0,28000000.0,0.0,0.0,False
2024Q1,newport_news_shipbuilding,Newport News,1434000000.0,82000000.0,5.718270571827057,2025Q1,2025-05-01,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000035/hii2025q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-05-01_0001501585-25-000035_EX-99.1_hii2025q1earningsrelease.htm,e49b548d3cfb0cd12acee825dcf2fa95b6cc81929197a986c3ac0461dd0cb785,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1434000000.0,82000000.0,0.0,0.0,False
2024Q2,ingalls_shipbuilding,Ingalls,712000000.0,56000000.0,7.865168539325842,2025Q2,2025-07-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000097/hii2025q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-07-31_0001501585-25-000097_EX-99.1_hii2025q2earningsrelease.htm,a720e693850daaeee45a8460b4673ef68d18f2522aead5e4b6da4a7e75f8063c,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,712000000.0,56000000.0,0.0,0.0,False
2024Q2,mission_technologies,Mission Technologies,765000000.0,36000000.0,4.705882352941177,2025Q2,2025-07-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000097/hii2025q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-07-31_0001501585-25-000097_EX-99.1_hii2025q2earningsrelease.htm,a720e693850daaeee45a8460b4673ef68d18f2522aead5e4b6da4a7e75f8063c,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,765000000.0,36000000.0,0.0,0.0,False
2024Q2,newport_news_shipbuilding,Newport News,1535000000.0,111000000.0,7.231270358306189,2025Q2,2025-07-31,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000097/hii2025q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-07-31_0001501585-25-000097_EX-99.1_hii2025q2earningsrelease.htm,a720e693850daaeee45a8460b4673ef68d18f2522aead5e4b6da4a7e75f8063c,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1535000000.0,111000000.0,0.0,0.0,False
2024Q3,ingalls_shipbuilding,Ingalls,664000000.0,49000000.0,7.379518072289157,2025Q3,2025-10-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000109/hii2025q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-10-30_0001501585-25-000109_EX-99.1_hii2025q3earningsrelease.htm,b3bad45a197ca86f3a80a786df2d3ebe6d321c0857ac3ba921c15577ea8605ac,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,664000000.0,49000000.0,0.0,0.0,False
2024Q3,mission_technologies,Mission Technologies,709000000.0,33000000.0,4.65444287729196,2025Q3,2025-10-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000109/hii2025q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-10-30_0001501585-25-000109_EX-99.1_hii2025q3earningsrelease.htm,b3bad45a197ca86f3a80a786df2d3ebe6d321c0857ac3ba921c15577ea8605ac,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,709000000.0,33000000.0,0.0,0.0,False
2024Q3,newport_news_shipbuilding,Newport News,1412000000.0,15000000.0,1.0623229461756374,2025Q3,2025-10-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158525000109/hii2025q3earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2025-10-30_0001501585-25-000109_EX-99.1_hii2025q3earningsrelease.htm,b3bad45a197ca86f3a80a786df2d3ebe6d321c0857ac3ba921c15577ea8605ac,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1412000000.0,15000000.0,0.0,0.0,False
2024Q4,ingalls_shipbuilding,Ingalls,736000000.0,46000000.0,6.25,2025Q4,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000004/hiiq42025earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-02-05_0001501585-26-000004_EX-99.1_hiiq42025earningsrelease.htm,a75b2819b9738b0cc1ff19610cc24aede58f165412bc80baaae6720c421ad493,10,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,736000000.0,46000000.0,0.0,0.0,False
2024Q4,mission_technologies,Mission Technologies,713000000.0,19000000.0,2.664796633941094,2025Q4,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000004/hiiq42025earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-02-05_0001501585-26-000004_EX-99.1_hiiq42025earningsrelease.htm,a75b2819b9738b0cc1ff19610cc24aede58f165412bc80baaae6720c421ad493,10,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,713000000.0,19000000.0,0.0,0.0,False
2024Q4,newport_news_shipbuilding,Newport News,1588000000.0,38000000.0,2.392947103274559,2025Q4,2026-02-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000004/hiiq42025earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-02-05_0001501585-26-000004_EX-99.1_hiiq42025earningsrelease.htm,a75b2819b9738b0cc1ff19610cc24aede58f165412bc80baaae6720c421ad493,10,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1588000000.0,38000000.0,0.0,0.0,False
2025Q1,ingalls_shipbuilding,Ingalls,637000000.0,46000000.0,7.221350078492936,2026Q1,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000027/hii2026q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-05-05_0001501585-26-000027_EX-99.1_hii2026q1earningsrelease.htm,82938c39c73524d6ea623e3fa239799b2db3a434148fc9b6dccebe17aec9d21e,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,637000000.0,46000000.0,0.0,0.0,False
2025Q1,mission_technologies,Mission Technologies,735000000.0,40000000.0,5.442176870748299,2026Q1,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000027/hii2026q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-05-05_0001501585-26-000027_EX-99.1_hii2026q1earningsrelease.htm,82938c39c73524d6ea623e3fa239799b2db3a434148fc9b6dccebe17aec9d21e,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,735000000.0,40000000.0,0.0,0.0,False
2025Q1,newport_news_shipbuilding,Newport News,1396000000.0,85000000.0,6.088825214899714,2026Q1,2026-05-05,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000027/hii2026q1earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-05-05_0001501585-26-000027_EX-99.1_hii2026q1earningsrelease.htm,82938c39c73524d6ea623e3fa239799b2db3a434148fc9b6dccebe17aec9d21e,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1396000000.0,85000000.0,0.0,0.0,False
2025Q2,ingalls_shipbuilding,Ingalls,724000000.0,54000000.0,7.458563535911603,2026Q2,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000045/hii2026q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-07-30_0001501585-26-000045_EX-99.1_hii2026q2earningsrelease.htm,7597b77e8082170248de963248d8e2ef5284b65aab82cdef97390d89abce8e09,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,724000000.0,54000000.0,0.0,0.0,False
2025Q2,mission_technologies,Mission Technologies,791000000.0,36000000.0,4.551201011378002,2026Q2,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000045/hii2026q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-07-30_0001501585-26-000045_EX-99.1_hii2026q2earningsrelease.htm,7597b77e8082170248de963248d8e2ef5284b65aab82cdef97390d89abce8e09,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,791000000.0,36000000.0,0.0,0.0,False
2025Q2,newport_news_shipbuilding,Newport News,1603000000.0,82000000.0,5.115408608858391,2026Q2,2026-07-30,https://www.sec.gov/Archives/edgar/data/1501585/000150158526000045/hii2026q2earningsrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\HII\2026-07-30_0001501585-26-000045_EX-99.1_hii2026q2earningsrelease.htm,7597b77e8082170248de963248d8e2ef5284b65aab82cdef97390d89abce8e09,9,CURRENT_RELEASE_PRIOR_YEAR_COMPARABLE,CURRENTLY_RECAST_COMPARABLE_HISTORY,1603000000.0,82000000.0,0.0,0.0,False
