filing_date,period_of_report,document_type,document_name,source_url,stored_path,metadata_sha256,actual_sha256,hash_match,model_use,selection_reason,pdf_parsing_deferred
2021-04-29,2021-04-29,EX-99.2,ex992_1q2021retailstats.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823021000145/ex992_1q2021retailstats.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2021-04-29_0000018230-21-000145_EX-99.2_ex992_1q2021retailstats.htm,1bf3deede79c18c6b416c4fcbb4bd57edcc7b2ce73846cc05984a91a9980d30a,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2021-06-09,2021-06-09,EX-99.1,ex991_pressrelease-dividen.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823021000171/ex991_pressrelease-dividen.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2021-06-09_0000018230-21-000171_EX-99.1_ex991_pressrelease-dividen.htm,ba7551a577b43d8c7388bf0beb01327d2d1ba5f6585a57efe19d464868be8167,,,NOT_SELECTED,NON_EARNINGS_IR,True
2021-07-30,2021-07-30,EX-99.1,cat_exx991x2qx2021xearning.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823021000218/cat_exx991x2qx2021xearning.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2021-07-30_0000018230-21-000218_EX-99.1_cat_exx991x2qx2021xearning.htm,27b7e40b14a0f9c54acbb7b3e63c41128b6edaf0761647ac2c7715ccabadaaf6,27b7e40b14a0f9c54acbb7b3e63c41128b6edaf0761647ac2c7715ccabadaaf6,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2021-07-30,2021-07-30,EX-99.2,cat_exx992x2qx2021xearning.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823021000218/cat_exx992x2qx2021xearning.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2021-07-30_0000018230-21-000218_EX-99.2_cat_exx992x2qx2021xearning.htm,e6c2425b740eec44eecf96d2021bcc1d9db255f853bc844d2fd498ea17593dde,,,NOT_SELECTED,NON_EARNINGS_IR,True
2021-10-28,2021-10-28,EX-99.1,ex991toformcat3q2021earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823021000251/ex991toformcat3q2021earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2021-10-28_0000018230-21-000251_EX-99.1_ex991toformcat3q2021earnin.htm,55045aad0005ba3640000c3048c6422de87ad751fca65210234acdeee90fd9cf,55045aad0005ba3640000c3048c6422de87ad751fca65210234acdeee90fd9cf,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2021-10-28,2021-10-28,EX-99.2,ex992toformcat3q2021retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823021000251/ex992toformcat3q2021retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2021-10-28_0000018230-21-000251_EX-99.2_ex992toformcat3q2021retail.htm,d42b9cdf9b9b27361fdf688d3c108056eea18bab53c620e3cdbfbae2079fa220,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2022-01-28,2022-01-28,EX-99.1,cat_exx991x4qx2021xearning.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000014/cat_exx991x4qx2021xearning.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-01-28_0000018230-22-000014_EX-99.1_cat_exx991x4qx2021xearning.htm,65c83813a5702d92fd3da553aadb65c43d880c786220109823da33cb37b6c198,65c83813a5702d92fd3da553aadb65c43d880c786220109823da33cb37b6c198,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2022-01-28,2022-01-28,EX-99.2,ex992toformxretailstatisti.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000014/ex992toformxretailstatisti.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-01-28_0000018230-22-000014_EX-99.2_ex992toformxretailstatisti.htm,06dbec1c20cc87902ec26c33360f557ecf9e98fb5a4a001e54dc7886d0b7689e,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2022-04-28,2022-04-28,EX-99.1,ex991toformcat1q2022earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000107/ex991toformcat1q2022earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-04-28_0000018230-22-000107_EX-99.1_ex991toformcat1q2022earnin.htm,cc8486f161e5bb501326066d134fc658fe214fe716e3c09b2361dde8ec3c7a9b,cc8486f161e5bb501326066d134fc658fe214fe716e3c09b2361dde8ec3c7a9b,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2022-04-28,2022-04-28,EX-99.2,ex992toformcat1q2022retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000107/ex992toformcat1q2022retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-04-28_0000018230-22-000107_EX-99.2_ex992toformcat1q2022retail.htm,07a7abd12ab81fe6a48fce9754e2db065f68c769267b0b53d53d2ed1bcece198,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2022-06-14,2022-06-14,EX-99.1,ex_991xdividendpressrelease.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000146/ex_991xdividendpressrelease.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-06-14_0000018230-22-000146_EX-99.1_ex_991xdividendpressrelease.htm,35b3e8625d424ab1baac7c32246afa687f772c057fef4a4509a97845b4d17f8a,,,NOT_SELECTED,NON_EARNINGS_IR,True
2022-08-02,2022-08-02,EX-99.1,ex991toformcat2q2022earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000178/ex991toformcat2q2022earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-08-02_0000018230-22-000178_EX-99.1_ex991toformcat2q2022earnin.htm,248af024ab18d2967c406bdf0dae96a41b4ab8f62fcf94921dc2e06d7a2856dc,248af024ab18d2967c406bdf0dae96a41b4ab8f62fcf94921dc2e06d7a2856dc,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2022-08-02,2022-08-02,EX-99.2,ex992toformcat2qretailstat.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000178/ex992toformcat2qretailstat.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-08-02_0000018230-22-000178_EX-99.2_ex992toformcat2qretailstat.htm,95e212d11b65187b368e3aeb126f2b4a23ba3cedcbcb84e9f4c9d34b1137fd92,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2022-10-13,2022-10-13,EX-99.1,ex_991xceoannouncementx13o.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000212/ex_991xceoannouncementx13o.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-10-13_0000018230-22-000212_EX-99.1_ex_991xceoannouncementx13o.htm,0d1cfe3e61ca92f150f71bf7e739bfb39a298b46901757198b1b5cfdee0e8d2f,,,NOT_SELECTED,NON_EARNINGS_IR,True
2022-10-27,2022-10-27,EX-99.1,ex991toformcat3q2022earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000216/ex991toformcat3q2022earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-10-27_0000018230-22-000216_EX-99.1_ex991toformcat3q2022earnin.htm,e146e56202eb27f25a3a786b1f10177bc4637423eb342919ea33e2687590b6b4,e146e56202eb27f25a3a786b1f10177bc4637423eb342919ea33e2687590b6b4,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2022-10-27,2022-10-27,EX-99.2,ex992toformcat3qretailstat.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823022000216/ex992toformcat3qretailstat.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2022-10-27_0000018230-22-000216_EX-99.2_ex992toformcat3qretailstat.htm,6b9cbc302058a0aeae0ca1d5abcaa911c3bb5d44e1bbfec2d2d6442c795547cd,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2023-01-31,2023-01-31,EX-99.1,cat_exx991x4qx2022xearning.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000005/cat_exx991x4qx2022xearning.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-01-31_0000018230-23-000005_EX-99.1_cat_exx991x4qx2022xearning.htm,c839af4973947ac020509951a9b6566037bdae2c25589a9ed2c4f46c0b9a26fd,c839af4973947ac020509951a9b6566037bdae2c25589a9ed2c4f46c0b9a26fd,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2023-01-31,2023-01-31,EX-99.2,ex992toformxretailstatisti.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000005/ex992toformxretailstatisti.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-01-31_0000018230-23-000005_EX-99.2_ex992toformxretailstatisti.htm,db8b79f3f6b2c8fa1ceeab2adf5ca03bb8af525a7dc81865a628e8e03c9d50b4,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2023-02-02,2023-01-27,EX-99.1,cat_exx991x1qx2023xnewdire.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000007/cat_exx991x1qx2023xnewdire.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-02-02_0000018230-23-000007_EX-99.1_cat_exx991x1qx2023xnewdire.htm,d48f281eb58457be8fe702b1abd2822bd24a878bfa9b2d55fe2ed2a2941d1803,,,NOT_SELECTED,NON_EARNINGS_IR,True
2023-04-27,2023-04-27,EX-99.1,ex991toformcat1q2023earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000017/ex991toformcat1q2023earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-04-27_0000018230-23-000017_EX-99.1_ex991toformcat1q2023earnin.htm,06dde24d9dfa205da3f2e76bd5f780f8b33ca55dbc5a2e9dc4244ce297158489,06dde24d9dfa205da3f2e76bd5f780f8b33ca55dbc5a2e9dc4244ce297158489,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2023-04-27,2023-04-27,EX-99.2,ex992toformcat1q2023retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000017/ex992toformcat1q2023retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-04-27_0000018230-23-000017_EX-99.2_ex992toformcat1q2023retail.htm,ef7e1feb8d738128bd934f138e00ce9262e0d4f74dba7c0d0ba91281f875b5c0,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2023-06-20,2023-06-14,EX-99.1,tm2318728d1_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/18230/000110465923072533/tm2318728d1_ex99-1.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-06-20_0001104659-23-072533_EX-99.1_tm2318728d1_ex99-1.htm,e3cf5044b7306faf0b67e12ef6087db32b58cb2e1c91932523698e6a5b384f20,,,NOT_SELECTED,NON_EARNINGS_IR,True
2023-08-01,2023-08-01,EX-99.1,ex991toformcat2q2023earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000044/ex991toformcat2q2023earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-08-01_0000018230-23-000044_EX-99.1_ex991toformcat2q2023earnin.htm,6e38cb47a4b994e94b7b40fd1e730a33b2c21d1af6cf7fbb13d939c5f17dc20c,6e38cb47a4b994e94b7b40fd1e730a33b2c21d1af6cf7fbb13d939c5f17dc20c,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2023-08-01,2023-08-01,EX-99.2,ex992toformcat2q2023retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000044/ex992toformcat2q2023retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-08-01_0000018230-23-000044_EX-99.2_ex992toformcat2q2023retail.htm,3de202614543a23120aa7d184d5eee6c22ab070c6e0ef6a2cc7b51bfc34ad465,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2023-10-16,2023-10-11,EX-99.1,ex991toformcat202310xpress.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000051/ex991toformcat202310xpress.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-10-16_0000018230-23-000051_EX-99.1_ex991toformcat202310xpress.htm,d9cfa20d30f5590ddd1c2000eb24a3a8057fc45b4afe2166314d17cf9fa627b3,,,NOT_SELECTED,NON_EARNINGS_IR,True
2023-10-31,2023-10-31,EX-99.1,ex991toformcat3q2023earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000054/ex991toformcat3q2023earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-10-31_0000018230-23-000054_EX-99.1_ex991toformcat3q2023earnin.htm,78a7aa281404d3f76b7466dc1941991551e544109ec60bf31bf9c61fb9da1e2f,78a7aa281404d3f76b7466dc1941991551e544109ec60bf31bf9c61fb9da1e2f,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2023-10-31,2023-10-31,EX-99.2,ex992toformcat3q2023retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000054/ex992toformcat3q2023retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-10-31_0000018230-23-000054_EX-99.2_ex992toformcat3q2023retail.htm,e7f57b6a8e8db50abbc1c6504be1ccda7ed7f16850112fe78cae3bca744613f3,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2023-12-14,2023-12-12,EX-99.1,ex991toform8-kcat202312.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823023000058/ex991toform8-kcat202312.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2023-12-14_0000018230-23-000058_EX-99.1_ex991toform8-kcat202312.htm,be858c2bcae3d35f76a914af38eabde775cfd97f98a6221757f6b434efd61b6e,,,NOT_SELECTED,NON_EARNINGS_IR,True
2024-02-05,2024-02-05,EX-99.1,cat_exx991x4qx2023xearning.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000005/cat_exx991x4qx2023xearning.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-02-05_0000018230-24-000005_EX-99.1_cat_exx991x4qx2023xearning.htm,55054c63462cad2ff82c7a3c589e364c901566db0588b0a96b1c6fed01c1c513,55054c63462cad2ff82c7a3c589e364c901566db0588b0a96b1c6fed01c1c513,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2024-02-05,2024-02-05,EX-99.2,ex992toformxretailstatisti.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000005/ex992toformxretailstatisti.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-02-05_0000018230-24-000005_EX-99.2_ex992toformxretailstatisti.htm,b598984f0888af71198c15780914ddb65decea7878a5e33240b0aca1fdc566a9,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2024-04-25,2024-04-25,EX-99.1,ex991toformcat1q2024earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000016/ex991toformcat1q2024earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-04-25_0000018230-24-000016_EX-99.1_ex991toformcat1q2024earnin.htm,f8c29528b8aadd91965ff51b176f5291e2a21b87daaa1e2a23ffc74e92572f2a,f8c29528b8aadd91965ff51b176f5291e2a21b87daaa1e2a23ffc74e92572f2a,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2024-04-25,2024-04-25,EX-99.2,ex992toformcat1q2024retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000016/ex992toformcat1q2024retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-04-25_0000018230-24-000016_EX-99.2_ex992toformcat1q2024retail.htm,9ebebac7363ce0f2ed81ec99994afd0c3c49799637b91797b2942f5c2a6afbdc,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2024-06-14,2024-06-12,EX-99.1,tm2417203d1_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/18230/000110465924071748/tm2417203d1_ex99-1.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-06-14_0001104659-24-071748_EX-99.1_tm2417203d1_ex99-1.htm,05729732729eb39a0bdb6aa714010ea4e161136271a1a2adf411a3221a267748,,,NOT_SELECTED,NON_EARNINGS_IR,True
2024-08-06,2024-08-06,EX-99.1,ex991toformcat2q2024earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000042/ex991toformcat2q2024earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-08-06_0000018230-24-000042_EX-99.1_ex991toformcat2q2024earnin.htm,5b83c4d2db213e567a4a1b4bdfdc8d132172846c8a84aa8b62660f51e432725d,5b83c4d2db213e567a4a1b4bdfdc8d132172846c8a84aa8b62660f51e432725d,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2024-08-06,2024-08-06,EX-99.2,ex992toformcat2q2024retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000042/ex992toformcat2q2024retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-08-06_0000018230-24-000042_EX-99.2_ex992toformcat2q2024retail.htm,ff5d8aef93eaf4cafea71909e9b98930a2b9637018dc912e632e603e6b060966,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2024-10-11,2024-10-09,EX-99.1,ex991toformcatdirectorelec.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000047/ex991toformcatdirectorelec.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-10-11_0000018230-24-000047_EX-99.1_ex991toformcatdirectorelec.htm,22f1900863a74bbffe97fb95537cb612724f03cbf80a326f2639c286961c1b2f,,,NOT_SELECTED,NON_EARNINGS_IR,True
2024-10-30,2024-10-30,EX-99.1,ex991toformcat3q2024earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000050/ex991toformcat3q2024earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-10-30_0000018230-24-000050_EX-99.1_ex991toformcat3q2024earnin.htm,879fcf61d952b6db02627011c07afe6025852b9e73c64654eea1f5541071dcbf,879fcf61d952b6db02627011c07afe6025852b9e73c64654eea1f5541071dcbf,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2024-10-30,2024-10-30,EX-99.2,ex992toformcat3q2024retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823024000050/ex992toformcat3q2024retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2024-10-30_0000018230-24-000050_EX-99.2_ex992toformcat3q2024retail.htm,e1516668b869615d13a37acc0860167232694f3ccd0599691e6aff5e6b3a5e6a,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2025-01-30,2025-01-30,EX-99.1,cat_exx991x4qx2024xearning.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000004/cat_exx991x4qx2024xearning.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-01-30_0000018230-25-000004_EX-99.1_cat_exx991x4qx2024xearning.htm,f23d6e2e23e7adb846b768ccdeb6a6f1d559790ae267976593d67ef60417863f,f23d6e2e23e7adb846b768ccdeb6a6f1d559790ae267976593d67ef60417863f,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2025-01-30,2025-01-30,EX-99.2,ex992toformxretailstatisti.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000004/ex992toformxretailstatisti.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-01-30_0000018230-25-000004_EX-99.2_ex992toformxretailstatisti.htm,39f469d79d99f9032ed36b9d08da02523e7b2939319530c3f8ba3e8e9a84729d,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2025-04-15,2025-04-09,EX-99.1,tm2511879d2_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/18230/000110465925034874/tm2511879d2_ex99-1.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-04-15_0001104659-25-034874_EX-99.1_tm2511879d2_ex99-1.htm,e9b74b0ed5d5d8361ffd11ccb1f6579af258a1bf4f80a10da60a9ee0a6ab52b9,,,NOT_SELECTED,NON_EARNINGS_IR,True
2025-04-30,2025-04-30,EX-99.1,ex991toformcat1q2025earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000013/ex991toformcat1q2025earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-04-30_0000018230-25-000013_EX-99.1_ex991toformcat1q2025earnin.htm,5b6d13d67021e560d0f50935fe0d2ac80d6fab305561b8fbf0058823967ddad4,5b6d13d67021e560d0f50935fe0d2ac80d6fab305561b8fbf0058823967ddad4,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2025-04-30,2025-04-30,EX-99.2,ex992toformcat1q2025retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000013/ex992toformcat1q2025retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-04-30_0000018230-25-000013_EX-99.2_ex992toformcat1q2025retail.htm,7f06a47a9494250881cf3a26edab325ef40286c0c373f2c641802963a9f7a176,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2025-06-12,2025-06-11,EX-99.1,tm2517853d1_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/18230/000110465925058891/tm2517853d1_ex99-1.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-06-12_0001104659-25-058891_EX-99.1_tm2517853d1_ex99-1.htm,7ddf2560cfa5ceaf8b283e4cf7ca59598340b439b48275ca6560917e3fb2d41a,,,NOT_SELECTED,NON_EARNINGS_IR,True
2025-08-05,2025-08-05,EX-99.1,ex991toformcat2q2025earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000037/ex991toformcat2q2025earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-08-05_0000018230-25-000037_EX-99.1_ex991toformcat2q2025earnin.htm,abf5f87dd74f963b81e05c0f327b5e0e3e7e3a2542f90ff2112365a22cc42433,abf5f87dd74f963b81e05c0f327b5e0e3e7e3a2542f90ff2112365a22cc42433,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2025-08-05,2025-08-05,EX-99.2,ex992toformcat2q2025retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000037/ex992toformcat2q2025retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-08-05_0000018230-25-000037_EX-99.2_ex992toformcat2q2025retail.htm,e95f68167d92b9d6c551aec8393682329cd3c14b3749692d48ae9ba3593f2120,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2025-10-29,2025-10-29,EX-99.1,ex991toformcat3q2025earnin.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000043/ex991toformcat3q2025earnin.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-10-29_0000018230-25-000043_EX-99.1_ex991toformcat3q2025earnin.htm,7c38b93619fcb1a1b9458ebac2078de4438c5aa5cd40328a8eee646cb549c7c5,7c38b93619fcb1a1b9458ebac2078de4438c5aa5cd40328a8eee646cb549c7c5,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2025-10-29,2025-10-29,EX-99.2,ex992toformcat3q2025retail.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823025000043/ex992toformcat3q2025retail.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2025-10-29_0000018230-25-000043_EX-99.2_ex992toformcat3q2025retail.htm,ba314e5e9c38e72b2620eed536daf9648fd4ceb589ec5741d625a6b519cc22c6,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2026-01-06,2026-01-06,EX-99.1,tm261912d1_ex99-1.htm,https://www.sec.gov/Archives/edgar/data/18230/000110465926001346/tm261912d1_ex99-1.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2026-01-06_0001104659-26-001346_EX-99.1_tm261912d1_ex99-1.htm,1613aa55dea47ceaf84e2a1fa8a20a95b25837e5b23bfa4d627d3b0017a9c05c,,,NOT_SELECTED,NON_EARNINGS_IR,True
2026-01-29,2026-01-29,EX-99.1,cat_exx991x4qx2025xearning.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823026000003/cat_exx991x4qx2025xearning.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2026-01-29_0000018230-26-000003_EX-99.1_cat_exx991x4qx2025xearning.htm,3c023aaff984fc877928611937154a40bb632a145dcb2041a780c90b8da1b27f,3c023aaff984fc877928611937154a40bb632a145dcb2041a780c90b8da1b27f,True,SEGMENT_ACTUAL,QUARTERLY_EARNINGS_RELEASE,True
2026-01-29,2026-01-29,EX-99.2,ex992toformxretailstatisti.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823026000003/ex992toformxretailstatisti.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2026-01-29_0000018230-26-000003_EX-99.2_ex992toformxretailstatisti.htm,14347ed285c88870b5eb8547268e7939fdc7b96ab1aa43bb8da17130759b5fce,,,CONTEXT_ONLY,DEALER_RETAIL_CONTEXT,True
2026-03-26,2026-03-26,EX-99.1,cat-20260326_d2.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823026000013/cat-20260326_d2.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2026-03-26_0000018230-26-000013_EX-99.1_cat-20260326_d2.htm,0bb277908737b9e732b63380f1c79874f9914c079fefb945ecbf5f2a9bd4c076,,,NOT_SELECTED,NON_EARNINGS_IR,True
2026-03-26,2026-03-26,EX-99.2,cat_exx992-previouslycommu.htm,https://www.sec.gov/Archives/edgar/data/18230/000001823026000013/cat_exx992-previouslycommu.htm,D:\Programming\python_example\Arcana\data-lake\bronze\sec\fillings\ir\CAT\2026-03-26_0000018230-26-000013_EX-99.2_cat_exx992-previouslycommu.htm,992ce432ee1392fc867c6a805c8d6886bb342f6bedae8060645e8b7278cb33e8,,,NOT_SELECTED,NON_EARNINGS_IR,True
